Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
643340;1000528784076;63866408069930;0,297;1,611;0,277;-0,243;-0,161;-0,058;VALID;-0,387;0,125;0,914;0,000;0,000;0,000;62,700;VALID;-0,387;0,125;0,914;-0,030;0,000;0,000;0,381;5,052;13,270;0,906;VALID;-0,387;0,125;0,914;0,030;0,000;0,000;0,337;4,516;13,417;0,985;2;0;0;;1;Nothing tracked;;;0;
643341;1000528784081;63866408069930;0,297;1,611;0,277;-0,243;-0,161;-0,058;VALID;-0,386;0,123;0,914;0,000;0,000;0,000;62,700;VALID;-0,386;0,123;0,914;-0,030;0,000;0,000;0,381;5,056;13,270;0,906;VALID;-0,386;0,123;0,914;0,030;0,000;0,000;0,335;4,500;13,417;0,985;2;0;0;;1;Nothing tracked;;;0;
643342;1000528784086;63866408069941;0,296;1,611;0,276;-0,243;-0,169;-0,057;VALID;-0,384;0,120;0,916;0,000;0,000;0,000;62,700;VALID;-0,384;0,120;0,916;-0,030;0,000;0,000;0,381;5,056;13,270;0,906;VALID;-0,384;0,120;0,916;0,030;0,000;0,000;0,332;4,456;13,417;0,985;2;0;0;;1;Nothing tracked;;;0;
643343;1000528784091;63866408069942;0,296;1,611;0,276;-0,243;-0,169;-0,057;VALID;-0,381;0,116;0,917;0,000;0,000;0,000;62,700;VALID;-0,381;0,117;0,917;-0,030;0,000;0,000;0,381;5,055;13,270;0,907;VALID;-0,381;0,116;0,917;0,030;0,000;0,000;0,329;4,412;13,417;0,985;2;0;0;;1;Nothing tracked;;;0;
643344;1000528784096;63866408069942;0,296;1,611;0,276;-0,243;-0,169;-0,057;VALID;-0,379;0,113;0,919;0,000;0,000;0,000;62,700;VALID;-0,379;0,113;0,919;-0,030;0,000;0,000;0,381;5,056;13,270;0,908;VALID;-0,379;0,113;0,918;0,030;0,000;0,000;0,323;4,340;13,417;0,985;2;0;0;;1;Nothing tracked;;;0;
643345;1000528784101;63866408069953;0,294;1,611;0,276;-0,243;-0,178;-0,057;VALID;-0,376;0,111;0,920;0,000;0,000;0,000;62,700;VALID;-0,376;0,111;0,920;-0,030;0,000;0,000;0,381;5,058;13,270;0,910;VALID;-0,376;0,111;0,920;0,030;0,000;0,000;0,346;4,640;13,417;0,983;2;0;0;;1;Nothing tracked;;;0;
643346;1000528784106;63866408069953;0,294;1,611;0,276;-0,243;-0,178;-0,057;VALID;-0,373;0,108;0,922;0,000;0,000;0,000;62,700;VALID;-0,373;0,108;0,922;-0,030;0,000;0,000;0,382;5,065;13,270;0,913;VALID;-0,373;0,108;0,922;0,030;0,000;0,000;0,349;4,689;13,417;0,980;2;0;0;;1;Nothing tracked;;;0;
643347;1000528784111;63866408069964;0,293;1,611;0,275;-0,243;-0,188;-0,057;VALID;-0,369;0,105;0,923;0,000;0,000;0,000;62,700;VALID;-0,369;0,105;0,924;-0,030;0,000;0,000;0,383;5,082;13,270;0,913;VALID;-0,369;0,105;0,923;0,030;0,000;0,000;0,350;4,693;13,417;0,978;2;0;0;;1;Nothing tracked;;;0;
643348;1000528784116;63866408069964;0,293;1,611;0,275;-0,243;-0,188;-0,057;VALID;-0,367;0,103;0,925;0,000;0,000;0,000;62,700;VALID;-0,367;0,103;0,925;-0,030;0,000;0,000;0,384;5,089;13,270;0,913;VALID;-0,367;0,103;0,925;0,030;0,000;0,000;0,349;4,685;13,417;0,975;2;0;0;;1;Nothing tracked;;;0;
643349;1000528784121;63866408069975;0,292;1,612;0,274;-0,243;-0,197;-0,057;VALID;-0,365;0,100;0,926;0,000;0,000;0,000;62,700;VALID;-0,365;0,100;0,926;-0,030;0,000;0,000;0,384;5,089;13,270;0,912;VALID;-0,365;0,100;0,926;0,030;0,000;0,000;0,349;4,681;13,417;0,971;2;0;0;;1;Nothing tracked;;;0;
643350;1000528784126;63866408069975;0,292;1,612;0,274;-0,243;-0,197;-0,057;VALID;-0,364;0,098;0,926;0,000;0,000;0,000;62,700;VALID;-0,363;0,098;0,927;-0,030;0,000;0,000;0,384;5,094;13,270;0,912;VALID;-0,364;0,098;0,926;0,030;0,000;0,000;0,348;4,670;13,417;0,968;2;0;0;;1;Nothing tracked;;;0;
643351;1000528784131;63866408069986;0,290;1,612;0,273;-0,243;-0,207;-0,057;VALID;-0,362;0,096;0,927;0,000;0,000;0,000;62,700;VALID;-0,362;0,096;0,927;-0,030;0,000;0,000;0,384;5,101;13,270;0,911;VALID;-0,363;0,096;0,927;0,030;0,000;0,000;0,350;4,694;13,417;0,965;2;0;0;;1;Nothing tracked;;;0;
643352;1000528784136;63866408069986;0,290;1,612;0,273;-0,243;-0,207;-0,057;VALID;-0,360;0,094;0,928;0,000;0,000;0,000;62,700;VALID;-0,360;0,094;0,928;-0,030;0,000;0,000;0,385;5,109;13,270;0,917;VALID;-0,360;0,094;0,928;0,030;0,000;0,000;0,351;4,714;13,417;0,962;2;0;0;;1;Nothing tracked;;;0;
643353;1000528784141;63866408069997;0,289;1,612;0,273;-0,243;-0,217;-0,057;VALID;-0,358;0,092;0,929;0,000;0,000;0,000;62,700;VALID;-0,358;0,092;0,929;-0,030;0,000;0,000;0,385;5,109;13,270;0,925;VALID;-0,358;0,092;0,929;0,030;0,000;0,000;0,352;4,724;13,417;0,960;2;0;0;;1;Nothing tracked;;;0;
643354;1000528784146;63866408069997;0,289;1,612;0,273;-0,243;-0,217;-0,057;VALID;-0,353;0,090;0,931;0,000;0,000;0,000;62,700;VALID;-0,353;0,090;0,931;-0,030;0,000;0,000;0,385;5,108;13,270;0,934;VALID;-0,353;0,090;0,931;0,030;0,000;0,000;0,355;4,757;13,417;0,959;2;0;0;;1;Nothing tracked;;;0;
643355;1000528784151;63866408069997;0,289;1,612;0,273;-0,243;-0,217;-0,057;VALID;-0,346;0,089;0,934;0,000;0,000;0,000;62,700;VALID;-0,346;0,089;0,934;-0,030;0,000;0,000;0,385;5,107;13,270;0,942;VALID;-0,346;0,089;0,934;0,030;0,000;0,000;0,358;4,807;13,417;0,958;2;0;0;;1;Nothing tracked;;;0;
643356;1000528784156;63866408070008;0,287;1,612;0,272;-0,243;-0,226;-0,057;VALID;-0,338;0,089;0,937;0,000;0,000;0,000;62,700;VALID;-0,338;0,089;0,937;-0,030;0,000;0,000;0,385;5,106;13,270;0,949;VALID;-0,338;0,089;0,937;0,030;0,000;0,000;0,368;4,937;13,417;0,957;2;0;0;;1;Nothing tracked;;;0;
643357;1000528784161;63866408070008;0,287;1,612;0,272;-0,243;-0,226;-0,057;VALID;-0,329;0,089;0,940;0,000;0,000;0,000;62,700;VALID;-0,329;0,089;0,940;-0,030;0,000;0,000;0,385;5,105;13,270;0,955;VALID;-0,329;0,089;0,940;0,030;0,000;0,000;0,367;4,929;13,417;0,957;2;0;0;;1;Nothing tracked;;;0;
643358;1000528784166;63866408070020;0,286;1,612;0,271;-0,243;-0,236;-0,058;VALID;-0,321;0,088;0,943;0,000;0,000;0,000;62,700;VALID;-0,321;0,088;0,943;-0,030;0,000;0,000;0,385;5,105;13,270;0,960;VALID;-0,321;0,088;0,943;0,030;0,000;0,000;0,366;4,905;13,417;0,959;2;0;0;;1;Nothing tracked;;;0;
643359;1000528784171;63866408070020;0,286;1,612;0,271;-0,243;-0,236;-0,058;VALID;-0,313;0,088;0,946;0,000;0,000;0,000;62,700;VALID;-0,313;0,088;0,946;-0,030;0,000;0,000;0,385;5,105;13,270;0,964;VALID;-0,313;0,088;0,946;0,030;0,000;0,000;0,362;4,857;13,417;0,961;2;0;0;;1;Nothing tracked;;;0;
643360;1000528784176;63866408070030;0,284;1,612;0,270;-0,244;-0,245;-0,058;VALID;-0,306;0,087;0,948;0,000;0,000;0,000;62,700;VALID;-0,306;0,087;0,948;-0,030;0,000;0,000;0,384;5,102;13,270;0,967;VALID;-0,306;0,087;0,948;0,030;0,000;0,000;0,362;4,862;13,417;0,963;2;0;0;;1;Nothing tracked;;;0;
643361;1000528784181;63866408070030;0,284;1,612;0,270;-0,244;-0,245;-0,058;VALID;-0,300;0,086;0,950;0,000;0,000;0,000;62,700;VALID;-0,300;0,086;0,950;-0,030;0,000;0,000;0,384;5,102;13,270;0,964;VALID;-0,300;0,086;0,950;0,030;0,000;0,000;0,362;4,852;13,417;0,966;2;0;0;;1;Nothing tracked;;;0;
643362;1000528784186;63866408070041;0,283;1,612;0,269;-0,244;-0,253;-0,058;VALID;-0,293;0,086;0,952;0,000;0,000;0,000;62,700;VALID;-0,293;0,086;0,952;-0,030;0,000;0,000;0,385;5,104;13,270;0,963;VALID;-0,293;0,086;0,952;0,030;0,000;0,000;0,363;4,870;13,417;0,969;2;0;0;;1;Nothing tracked;;;0;
643363;1000528784191;63866408070041;0,283;1,612;0,269;-0,244;-0,253;-0,058;VALID;-0,286;0,086;0,954;0,000;0,000;0,000;62,700;VALID;-0,286;0,086;0,954;-0,030;0,000;0,000;0,385;5,103;13,270;0,962;VALID;-0,286;0,086;0,954;0,030;0,000;0,000;0,363;4,870;13,417;0,972;2;0;0;;1;Nothing tracked;;;0;
643364;1000528784196;63866408070041;0,283;1,612;0,269;-0,244;-0,253;-0,058;VALID;-0,279;0,086;0,957;0,000;0,000;0,000;62,700;VALID;-0,279;0,086;0,957;-0,030;0,000;0,000;0,385;5,105;13,270;0,962;VALID;-0,278;0,086;0,957;0,030;0,000;0,000;0,362;4,860;13,417;0,975;2;0;0;;1;Nothing tracked;;;0;
643365;1000528784201;63866408070052;0,281;1,612;0,268;-0,245;-0,262;-0,058;VALID;-0,271;0,085;0,959;0,000;0,000;0,000;62,700;VALID;-0,271;0,085;0,959;-0,030;0,000;0,000;0,385;5,104;13,270;0,962;VALID;-0,271;0,085;0,959;0,030;0,000;0,000;0,362;4,856;13,417;0,977;2;0;0;;1;Nothing tracked;;;0;
643366;1000528784206;63866408070053;0,281;1,612;0,268;-0,245;-0,262;-0,058;VALID;-0,265;0,085;0,961;0,000;0,000;0,000;62,700;VALID;-0,265;0,085;0,961;-0,030;0,000;0,000;0,384;5,102;13,270;0,962;VALID;-0,265;0,085;0,961;0,030;0,000;0,000;0,361;4,849;13,417;0,979;2;0;0;;1;Nothing tracked;;;0;
643367;1000528784211;63866408070063;0,280;1,612;0,267;-0,245;-0,272;-0,058;VALID;-0,259;0,084;0,962;0,000;0,000;0,000;62,700;VALID;-0,259;0,084;0,962;-0,030;0,000;0,000;0,384;5,095;13,270;0,961;VALID;-0,259;0,084;0,962;0,030;0,000;0,000;0,362;4,858;13,417;0,981;2;0;0;;1;Nothing tracked;;;0;
643368;1000528784216;63866408070063;0,280;1,612;0,267;-0,245;-0,272;-0,058;VALID;-0,252;0,083;0,964;0,000;0,000;0,000;62,700;VALID;-0,252;0,083;0,964;-0,030;0,000;0,000;0,383;5,087;13,270;0,962;VALID;-0,252;0,083;0,964;0,030;0,000;0,000;0,364;4,887;13,417;0,983;2;0;0;;1;Nothing tracked;;;0;
643369;1000528784221;63866408070075;0,279;1,612;0,266;-0,244;-0,281;-0,057;VALID;-0,245;0,083;0,966;0,000;0,000;0,000;62,700;VALID;-0,245;0,083;0,966;-0,030;0,000;0,000;0,383;5,088;13,270;0,962;VALID;-0,245;0,083;0,966;0,030;0,000;0,000;0,365;4,894;13,417;0,985;2;0;0;;1;Nothing tracked;;;0;
643370;1000528784226;63866408070075;0,279;1,612;0,266;-0,244;-0,281;-0,057;VALID;-0,238;0,083;0,968;0,000;0,000;0,000;62,700;VALID;-0,238;0,083;0,968;-0,030;0,000;0,000;0,384;5,090;13,270;0,963;VALID;-0,238;0,083;0,968;0,030;0,000;0,000;0,366;4,905;13,417;0,986;2;0;0;;1;Nothing tracked;;;0;
643371;1000528784231;63866408070086;0,278;1,612;0,265;-0,244;-0,291;-0,057;VALID;-0,231;0,082;0,969;0,000;0,000;0,000;62,700;VALID;-0,231;0,082;0,969;-0,030;0,000;0,000;0,384;5,097;13,270;0,963;VALID;-0,231;0,082;0,969;0,030;0,000;0,000;0,365;4,899;13,417;0,987;2;0;0;;1;Nothing tracked;;;0;
643372;1000528784236;63866408070086;0,278;1,612;0,265;-0,244;-0,291;-0,057;VALID;-0,224;0,082;0,971;0,000;0,000;0,000;62,700;VALID;-0,224;0,082;0,971;-0,030;0,000;0,000;0,385;5,103;13,270;0,964;VALID;-0,224;0,082;0,971;0,030;0,000;0,000;0,364;4,883;13,417;0,988;2;0;0;;1;Nothing tracked;;;0;
643373;1000528784241;63866408070097;0,276;1,612;0,264;-0,244;-0,300;-0,056;VALID;-0,218;0,082;0,973;0,000;0,000;0,000;62,700;VALID;-0,218;0,082;0,973;-0,030;0,000;0,000;0,385;5,104;13,270;0,965;VALID;-0,218;0,082;0,973;0,030;0,000;0,000;0,364;4,883;13,417;0,989;2;0;0;;1;Nothing tracked;;;0;
643374;1000528784246;63866408070097;0,276;1,612;0,264;-0,244;-0,300;-0,056;VALID;-0,215;0,082;0,973;0,000;0,000;0,000;62,700;VALID;-0,215;0,082;0,973;-0,030;0,000;0,000;0,385;5,104;13,270;0,966;VALID;-0,215;0,082;0,973;0,030;0,000;0,000;0,367;4,924;13,417;0,990;2;0;0;;1;Nothing tracked;;;0;
643375;1000528784251;63866408070097;0,276;1,612;0,264;-0,244;-0,300;-0,056;VALID;-0,224;0,080;0,971;0,000;0,000;0,000;62,700;VALID;-0,224;0,080;0,971;-0,030;0,000;0,000;0,388;5,146;13,270;0,966;VALID;-0,224;0,080;0,971;0,030;0,000;0,000;0,368;4,937;13,417;0,991;2;0;0;;1;Nothing tracked;;;0;
643376;1000528784256;63866408070108;0,275;1,612;0,263;-0,243;-0,309;-0,056;VALID;-0,235;0,077;0,969;0,000;0,000;0,000;62,700;VALID;-0,235;0,077;0,969;-0,030;0,000;0,000;0,388;5,150;13,270;0,966;VALID;-0,235;0,077;0,969;0,030;0,000;0,000;0,369;4,955;13,417;0,991;2;0;0;;1;Nothing tracked;;;0;
643377;1000528784261;63866408070108;0,275;1,612;0,263;-0,243;-0,309;-0,056;VALID;-0,240;0,075;0,968;0,000;0,000;0,000;62,700;VALID;-0,240;0,075;0,968;-0,030;0,000;0,000;0,388;5,152;13,270;0,965;VALID;-0,240;0,075;0,968;0,030;0,000;0,000;0,368;4,943;13,417;0,992;2;0;0;;1;Nothing tracked;;;0;
643378;1000528784266;63866408070119;0,274;1,612;0,262;-0,243;-0,318;-0,055;VALID;-0,244;0,072;0,967;0,000;0,000;0,000;62,700;VALID;-0,244;0,072;0,967;-0,030;0,000;0,000;0,388;5,152;13,270;0,965;VALID;-0,244;0,072;0,967;0,030;0,000;0,000;0,364;4,889;13,417;0,992;2;0;0;;1;Nothing tracked;;;0;
643379;1000528784271;63866408070119;0,274;1,612;0,262;-0,243;-0,318;-0,055;VALID;-0,246;0,069;0,967;0,000;0,000;0,000;62,700;VALID;-0,246;0,069;0,967;-0,030;0,000;0,000;0,388;5,153;13,270;0,965;VALID;-0,246;0,069;0,967;0,030;0,000;0,000;0,359;4,823;13,417;0,992;2;0;0;;1;Nothing tracked;;;0;
643380;1000528784276;63866408070130;0,272;1,611;0,261;-0,242;-0,327;-0,054;VALID;-0,247;0,065;0,967;0,000;0,000;0,000;62,700;VALID;-0,247;0,065;0,967;-0,030;0,000;0,000;0,388;5,152;13,270;0,964;VALID;-0,247;0,065;0,967;0,030;0,000;0,000;0,359;4,816;13,417;0,989;2;0;0;;1;Nothing tracked;;;0;
643381;1000528784281;63866408070130;0,272;1,611;0,261;-0,242;-0,327;-0,054;VALID;-0,250;0,058;0,967;0,000;0,000;0,000;62,700;VALID;-0,250;0,058;0,967;-0,030;0,000;0,000;0,387;5,141;13,270;0,963;VALID;-0,250;0,058;0,967;0,030;0,000;0,000;0,359;4,816;13,417;0,989;2;0;0;;1;Nothing tracked;;;0;
643382;1000528784286;63866408070141;0,271;1,611;0,261;-0,241;-0,336;-0,054;VALID;-0,254;0,053;0,966;0,000;0,000;0,000;62,700;VALID;-0,254;0,053;0,966;-0,030;0,000;0,000;0,387;5,137;13,270;0,963;VALID;-0,254;0,053;0,966;0,030;0,000;0,000;0,359;4,815;13,417;0,989;2;0;0;;1;Nothing tracked;;;0;
643383;1000528784291;63866408070141;0,271;1,611;0,261;-0,241;-0,336;-0,054;VALID;-0,258;0,046;0,965;0,000;0,000;0,000;62,700;VALID;-0,258;0,046;0,965;-0,030;0,000;0,000;0,387;5,141;13,270;0,962;VALID;-0,258;0,046;0,965;0,030;0,000;0,000;0,359;4,818;13,417;0,990;2;0;0;;1;Nothing tracked;;;0;
643384;1000528784296;63866408070153;0,270;1,611;0,260;-0,241;-0,345;-0,053;VALID;-0,261;0,041;0,964;0,000;0,000;0,000;62,700;VALID;-0,261;0,041;0,964;-0,030;0,000;0,000;0,387;5,141;13,270;0,962;VALID;-0,261;0,041;0,964;0,030;0,000;0,000;0,359;4,822;13,417;0,990;2;0;0;;1;Nothing tracked;;;0;
643385;1000528784301;63866408070153;0,270;1,611;0,260;-0,241;-0,345;-0,053;VALID;-0,263;0,036;0,964;0,000;0,000;0,000;62,700;VALID;-0,263;0,036;0,964;-0,030;0,000;0,000;0,387;5,142;13,270;0,961;VALID;-0,263;0,036;0,964;0,030;0,000;0,000;0,360;4,830;13,417;0,989;2;0;0;;1;Nothing tracked;;;0;
643386;1000528784306;63866408070153;0,270;1,611;0,260;-0,241;-0,345;-0,053;VALID;-0,265;0,031;0,964;0,000;0,000;0,000;62,700;VALID;-0,265;0,031;0,964;-0,030;0,000;0,000;0,388;5,144;13,270;0,955;VALID;-0,265;0,031;0,964;0,030;0,000;0,000;0,361;4,839;13,417;0,990;2;0;0;;1;Nothing tracked;;;0;
643387;1000528784311;63866408070164;0,269;1,611;0,259;-0,240;-0,353;-0,052;VALID;-0,265;0,026;0,964;0,000;0,000;0,000;62,700;VALID;-0,265;0,026;0,964;-0,030;0,000;0,000;0,388;5,145;13,270;0,948;VALID;-0,265;0,026;0,964;0,030;0,000;0,000;0,361;4,848;13,417;0,990;2;0;0;;1;Nothing tracked;;;0;
643388;1000528784316;63866408070164;0,269;1,611;0,259;-0,240;-0,353;-0,052;VALID;-0,265;0,023;0,964;0,000;0,000;0,000;62,700;VALID;-0,265;0,023;0,964;-0,030;0,000;0,000;0,388;5,148;13,270;0,942;VALID;-0,265;0,023;0,964;0,030;0,000;0,000;0,361;4,848;13,417;0,990;2;0;0;;1;Nothing tracked;;;0;
643389;1000528784321;63866408070175;0,268;1,611;0,258;-0,240;-0,361;-0,051;VALID;-0,264;0,020;0,964;0,000;0,000;0,000;62,700;VALID;-0,264;0,020;0,964;-0,030;0,000;0,000;0,388;5,150;13,270;0,936;VALID;-0,264;0,020;0,964;0,030;0,000;0,000;0,360;4,825;13,417;0,991;2;0;0;;1;Nothing tracked;;;0;
643390;1000528784326;63866408070175;0,268;1,611;0,258;-0,240;-0,361;-0,051;VALID;-0,262;0,019;0,965;0,000;0,000;0,000;62,700;VALID;-0,262;0,019;0,965;-0,030;0,000;0,000;0,389;5,165;13,270;0,932;VALID;-0,262;0,019;0,965;0,030;0,000;0,000;0,368;4,941;13,417;0,991;2;0;0;;1;Nothing tracked;;;0;
643391;1000528784331;63866408070185;0,267;1,610;0,257;-0,239;-0,368;-0,050;VALID;-0,261;0,018;0,965;0,000;0,000;0,000;62,700;VALID;-0,261;0,018;0,965;-0,030;0,000;0,000;0,389;5,165;13,270;0,928;VALID;-0,261;0,018;0,965;0,030;0,000;0,000;0,368;4,941;13,417;0,992;2;0;0;;1;Nothing tracked;;;0;
643392;1000528784336;63866408070186;0,267;1,610;0,257;-0,239;-0,368;-0,050;VALID;-0,260;0,018;0,965;0,000;0,000;0,000;62,700;VALID;-0,260;0,018;0,965;-0,030;0,000;0,000;0,389;5,165;13,270;0,929;VALID;-0,260;0,018;0,965;0,030;0,000;0,000;0,368;4,938;13,417;0,992;2;0;0;;1;Nothing tracked;;;0;
643393;1000528784341;63866408070197;0,265;1,610;0,256;-0,239;-0,375;-0,049;VALID;-0,258;0,017;0,966;0,000;0,000;0,000;62,700;VALID;-0,258;0,017;0,966;-0,030;0,000;0,000;0,389;5,163;13,270;0,929;VALID;-0,258;0,017;0,966;0,030;0,000;0,000;0,368;4,937;13,417;0,992;2;0;0;;1;Nothing tracked;;;0;
643394;1000528784346;63866408070197;0,265;1,610;0,256;-0,239;-0,375;-0,049;VALID;-0,255;0,016;0,967;0,000;0,000;0,000;62,700;VALID;-0,255;0,016;0,967;-0,030;0,000;0,000;0,389;5,156;13,270;0,930;VALID;-0,255;0,016;0,967;0,030;0,000;0,000;0,368;4,937;13,417;0,993;2;0;0;;1;Nothing tracked;;;0;
643395;1000528784351;63866408070197;0,265;1,610;0,256;-0,239;-0,375;-0,049;VALID;-0,249;0,017;0,968;0,000;0,000;0,000;62,700;VALID;-0,249;0,017;0,968;-0,030;0,000;0,000;0,388;5,153;13,270;0,930;VALID;-0,249;0,017;0,968;0,030;0,000;0,000;0,368;4,937;13,417;0,993;2;0;0;;1;Nothing tracked;;;0;
643396;1000528784356;63866408070208;0,264;1,610;0,255;-0,238;-0,381;-0,048;VALID;-0,243;0,016;0,970;0,000;0,000;0,000;62,700;VALID;-0,243;0,016;0,970;-0,030;0,000;0,000;0,388;5,151;13,270;0,931;VALID;-0,243;0,016;0,970;0,030;0,000;0,000;0,370;4,959;13,417;0,994;2;0;0;;1;Nothing tracked;;;0;
643397;1000528784361;63866408070208;0,264;1,610;0,255;-0,238;-0,381;-0,048;VALID;-0,236;0,016;0,972;0,000;0,000;0,000;62,700;VALID;-0,236;0,016;0,972;-0,030;0,000;0,000;0,388;5,149;13,270;0,935;VALID;-0,236;0,016;0,972;0,030;0,000;0,000;0,370;4,959;13,417;0,994;2;0;0;;1;Nothing tracked;;;0;
643398;1000528784366;63866408070219;0,263;1,610;0,254;-0,238;-0,387;-0,047;VALID;-0,228;0,017;0,974;0,000;0,000;0,000;62,700;VALID;-0,228;0,017;0,974;-0,030;0,000;0,000;0,388;5,146;13,270;0,941;VALID;-0,228;0,017;0,974;0,030;0,000;0,000;0,366;4,909;13,417;0,994;2;0;0;;1;Nothing tracked;;;0;
643399;1000528784371;63866408070219;0,263;1,610;0,254;-0,238;-0,387;-0,047;VALID;-0,219;0,017;0,976;0,000;0,000;0,000;62,700;VALID;-0,219;0,017;0,976;-0,030;0,000;0,000;0,388;5,145;13,270;0,947;VALID;-0,219;0,017;0,976;0,030;0,000;0,000;0,366;4,911;13,417;0,995;2;0;0;;1;Nothing tracked;;;0;
643400;1000528784376;63866408070231;0,262;1,610;0,254;-0,237;-0,393;-0,046;VALID;-0,211;0,017;0,977;0,000;0,000;0,000;62,700;VALID;-0,211;0,017;0,977;-0,030;0,000;0,000;0,388;5,143;13,270;0,954;VALID;-0,211;0,017;0,977;0,030;0,000;0,000;0,368;4,932;13,417;0,995;2;0;0;;1;Nothing tracked;;;0;
643401;1000528784381;63866408070231;0,262;1,610;0,254;-0,237;-0,393;-0,046;VALID;-0,203;0,017;0,979;0,000;0,000;0,000;62,700;VALID;-0,203;0,017;0,979;-0,030;0,000;0,000;0,387;5,141;13,270;0,959;VALID;-0,203;0,017;0,979;0,030;0,000;0,000;0,370;4,959;13,417;0,995;2;0;0;;1;Nothing tracked;;;0;
643402;1000528784386;63866408070241;0,261;1,610;0,253;-0,236;-0,397;-0,046;VALID;-0,196;0,017;0,980;0,000;0,000;0,000;62,700;VALID;-0,196;0,017;0,980;-0,030;0,000;0,000;0,387;5,141;13,270;0,965;VALID;-0,196;0,017;0,980;0,030;0,000;0,000;0,371;4,975;13,417;0,995;2;0;0;;1;Nothing tracked;;;0;
643403;1000528784391;63866408070241;0,261;1,610;0,253;-0,236;-0,397;-0,046;VALID;-0,189;0,018;0,982;0,000;0,000;0,000;62,700;VALID;-0,189;0,018;0,982;-0,030;0,000;0,000;0,387;5,139;13,270;0,969;VALID;-0,189;0,018;0,982;0,030;0,000;0,000;0,371;4,983;13,417;0,995;2;0;0;;1;Nothing tracked;;;0;
643404;1000528784396;63866408070241;0,261;1,610;0,253;-0,236;-0,397;-0,046;VALID;-0,182;0,018;0,983;0,000;0,000;0,000;62,700;VALID;-0,182;0,018;0,983;-0,030;0,000;0,000;0,387;5,139;13,270;0,973;VALID;-0,182;0,018;0,983;0,030;0,000;0,000;0,372;4,994;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
643405;1000528784401;63866408070252;0,260;1,610;0,252;-0,236;-0,402;-0,046;VALID;-0,177;0,018;0,984;0,000;0,000;0,000;62,700;VALID;-0,177;0,018;0,984;-0,030;0,000;0,000;0,387;5,138;13,270;0,976;VALID;-0,177;0,018;0,984;0,030;0,000;0,000;0,373;5,005;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
643406;1000528784406;63866408070253;0,260;1,610;0,252;-0,236;-0,402;-0,046;VALID;-0,171;0,018;0,985;0,000;0,000;0,000;62,700;VALID;-0,171;0,018;0,985;-0,030;0,000;0,000;0,387;5,138;13,270;0,979;VALID;-0,171;0,018;0,985;0,030;0,000;0,000;0,374;5,019;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
643407;1000528784411;63866408070263;0,259;1,610;0,252;-0,235;-0,406;-0,045;VALID;-0,166;0,019;0,986;0,000;0,000;0,000;62,700;VALID;-0,166;0,019;0,986;-0,030;0,000;0,000;0,387;5,138;13,270;0,981;VALID;-0,166;0,019;0,986;0,030;0,000;0,000;0,375;5,033;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
643408;1000528784416;63866408070263;0,259;1,610;0,252;-0,235;-0,406;-0,045;VALID;-0,163;0,019;0,987;0,000;0,000;0,000;62,700;VALID;-0,163;0,019;0,987;-0,030;0,000;0,000;0,387;5,139;13,270;0,983;VALID;-0,163;0,019;0,987;0,030;0,000;0,000;0,376;5,041;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
643409;1000528784421;63866408070274;0,259;1,609;0,251;-0,235;-0,409;-0,045;VALID;-0,158;0,019;0,987;0,000;0,000;0,000;62,700;VALID;-0,158;0,019;0,987;-0,030;0,000;0,000;0,387;5,139;13,270;0,985;VALID;-0,158;0,019;0,987;0,030;0,000;0,000;0,377;5,057;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
643410;1000528784426;63866408070274;0,259;1,609;0,251;-0,235;-0,409;-0,045;VALID;-0,155;0,020;0,988;0,000;0,000;0,000;62,700;VALID;-0,155;0,020;0,988;-0,030;0,000;0,000;0,387;5,139;13,270;0,986;VALID;-0,155;0,020;0,988;0,030;0,000;0,000;0,378;5,075;13,417;0,996;2;0;0;;1;Nothing tracked;;;0;
